ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerID,Customers.CompanyName,Address,City,Region,PostalCode,Country,Salesperson,OrderID,OrderDate,RequiredDate,ShippedDate,Shippers.CompanyName,ProductID,ProductName,UnitPrice,Quantity,Discount,ExtendedPrice,Freight
山門屋,中野区大和町 2-41-XX,中野区,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,正門 恵子,10393,25.01.95 00:00,22.02.95 00:00,23.01.95 00:00,ペンギン,23,紅茶バー,0,1,0,0,"126.56"
山門屋,中野区大和町 2-41-XX,中野区,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,正門 恵子,10393,25.01.95 00:00,22.02.95 00:00,23.01.95 00:00,ペンギン,74,食卓わかめ,0,1,0,0,"126.56"
山門屋,中野区大和町 2-41-XX,中野区,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,正門 恵子,10393,25.01.95 00:00,22.02.95 00:00,23.01.95 00:00,ペンギン,14,うまい素,0,1,0,0,"126.56"
山門屋,中野区大和町 2-41-XX,中野区,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,田中 秀樹,10454,24.03.95 00:00,21.04.95 00:00,31.03.95 00:00,ペンギン,53,ベターローストハム,300,50,0,15000,"2.74"
山門屋,中野区大和町 2-41-XX,中野区,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,田中 秀樹,10454,24.03.95 00:00,21.04.95 00:00,31.03.95 00:00,ペンギン,11,ホワイトソルト,150,5,0,750,"2.74"
山門屋,中野区大和町 2-41-XX,中野区,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,田中 秀樹,10454,24.03.95 00:00,21.04.95 00:00,31.03.95 00:00,ペンギン,59,ミックスハム,250,50,0,12500,"2.74"
山門屋,中野区大和町 2-41-XX,中野区l,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,古田 哲也,10490,01.05.95 00:00,29.05.95 00:00,19.04.95 00:00,トマト,52,うす味ウインナー,150,10,0,1500,"210.19"
山門屋,中野区大和町 2-41-XX,中野区l,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,古田 哲也,10490,01.05.95 00:00,29.05.95 00:00,19.04.95 00:00,トマト,12,ブラックペッパー,50,2,0,100,"210.19"
山門屋,中野区大和町 2-41-XX,中野区,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,東海 誠一,10510,19.05.95 00:00,16.06.95 00:00,12.05.95 00:00,ペンギン,75,ふりかけかつお風味,100,1,0,100,"367.63"
山門屋,中野区大和町 2-41-XX,中野区,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,東海 誠一,10510,19.05.95 00:00,16.06.95 00:00,12.05.95 00:00,ペンギン,60,ミートバー,155,1,0,155,"367.63"
山門屋,中野区大和町 2-41-XX,中野区,,165-0034,東京都,36,山門屋,鹿児島市宇宿 2-14-X,鹿児島市,,890-0073,鹿児島県,東海 誠一,10510,19.05.95 00:00,16.06.95 00:00,12.05.95 00:00,ペンギン,53,ベターローストハム,250,1,0,250,"367.63"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,東海 誠一,10271,01.04.94 00:00,29.09.94 00:00,30.09.94 00:00,トマト,40,ココナッツミルク,150,5,0,750,"4.54"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,東海 誠一,10271,01.04.94 00:00,29.09.94 00:00,30.09.94 00:00,トマト,7,コーヒーミルク,150,5,0,750,"4.54"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,東海 誠一,10271,01.04.94 00:00,29.09.94 00:00,30.09.94 00:00,トマト,35,ローカロリー牛乳,250,150,0,37500,"4.54"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,東海 誠一,10271,01.04.94 00:00,29.09.94 00:00,30.09.94 00:00,トマト,36,牛乳マイルド,250,5,0,1250,"4.54"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,森上 偉久馬,10307,18.10.94 00:00,15.11.94 00:00,18.10.94 00:00,トマト,37,ストロベリーヨーグルト,50,100,0,5000,"0.56"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,森上 偉久馬,10307,18.10.94 00:00,15.11.94 00:00,18.10.94 00:00,トマト,38,ブルーベリーヨーグルト,50,100,0,5000,"0.56"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,松沢 彩子,10354,15.12.94 00:00,12.01.95 00:00,09.12.94 00:00,ペンギン,22,チョコクリームアイス,100,50,0,5000,"53.8"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,松沢 彩子,10354,15.12.94 00:00,12.01.95 00:00,09.12.94 00:00,ペンギン,21,バニラクリームアイス,100,50,0,5000,"53.8"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,田中 秀樹,10382,13.01.95 00:00,10.02.95 00:00,09.01.95 00:00,アカネコ,27,メロンミルクキャンディー,110,1,0,110,"94.77"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,田中 秀樹,10382,13.01.95 00:00,10.02.95 00:00,09.01.95 00:00,アカネコ,40,ココナッツミルク,200,1,0,200,"94.77"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,田中 秀樹,10382,13.01.95 00:00,10.02.95 00:00,09.01.95 00:00,アカネコ,24,じゃがチップス,120,1,0,120,"94.77"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,明山 典央,10463,04.04.95 00:00,02.05.95 00:00,07.04.95 00:00,ペンギン,28,小倉あんぱん,120,1,0,120,"14.78"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,明山 典央,10463,04.04.95 00:00,02.05.95 00:00,07.04.95 00:00,ペンギン,33,フレッシュバター,140,1,0,140,"14.78"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,明山 典央,10463,04.04.95 00:00,02.05.95 00:00,07.04.95 00:00,ペンギン,42,バタートースト,80,1,0,80,"14.78"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,明山 典央,10463,04.04.95 00:00,02.05.95 00:00,07.04.95 00:00,ペンギン,29,インドカレーパン,100,1,0,100,"14.78"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,明山 典央,10463,04.04.95 00:00,02.05.95 00:00,07.04.95 00:00,ペンギン,34,ライフマーガリン,100,1,0,100,"14.78"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,明山 典央,10463,04.04.95 00:00,02.05.95 00:00,07.04.95 00:00,ペンギン,30,チーズあんぱん,100,1,0,100,"14.78"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,明山 典央,10463,04.04.95 00:00,02.05.95 00:00,07.04.95 00:00,ペンギン,41,モーニングブレッド,140,1,0,140,"14.78"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,木下 和明,10505,15.05.95 00:00,12.06.95 00:00,28.04.95 00:00,ペンギン,52,うす味ウインナー,100,10,0,1000,"7.13"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,木下 和明,10505,15.05.95 00:00,12.06.95 00:00,28.04.95 00:00,ペンギン,51,アメリカンポーク,250,10,0,2500,"7.13"
自然食なちゅらる,福岡市博多区東平尾 2-10-XX,福岡市,,816-0053,福岡県,23,自然食なちゅらる,仙台市宮城野区古宮 4-X,仙台市,,983-0000,宮城県,木下 和明,10505,15.05.95 00:00,12.06.95 00:00,28.04.95 00:00,ペンギン,65,冷凍コーンクリームコロッケ,90,10,0,900,"7.13"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,住吉,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,東海 誠一,10264,24.08.94 00:00,21.09.94 00:00,23.09.94 00:00,ペンギン,2,果汁100% グレープ,"15.2",35,0,532,"3.67"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,住吉,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,東海 誠一,10264,24.08.94 00:00,21.09.94 00:00,23.09.94 00:00,ペンギン,41,モーニングブレッド,"7.7",25,0.15,"163.62","3.67"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,古田 哲也,10308,19.10.94 00:00,16.11.94 00:00,09.11.94 00:00,ペンギン,75,ふりかけかつお風味,500,1,0,500,"1.61"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,古田 哲也,10308,19.10.94 00:00,16.11.94 00:00,09.11.94 00:00,ペンギン,67,冷凍枝豆,100,1,0,100,"1.61"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,古田 哲也,10308,19.10.94 00:00,16.11.94 00:00,09.11.94 00:00,ペンギン,81,本がつお特上,150,1,0,150,"1.61"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,古田 哲也,10308,19.10.94 00:00,16.11.94 00:00,09.11.94 00:00,ペンギン,80,特選にぼし,200,1,0,200,"1.61"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,正門 恵子,10361,23.12.94 00:00,20.01.95 00:00,21.12.94 00:00,トマト,22,チョコクリームアイス,0,1,0,0,"183.17"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,正門 恵子,10361,23.12.94 00:00,20.01.95 00:00,21.12.94 00:00,トマト,1,果汁100% オレンジ,0,1,0,0,"183.17"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,正門 恵子,10361,23.12.94 00:00,20.01.95 00:00,21.12.94 00:00,トマト,84,コーンフレークチョコ,0,1,0,0,"183.17"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,高橋 真紀,10387,18.01.95 00:00,15.02.95 00:00,13.01.95 00:00,トマト,2,果汁100% グレープ,100,1,0,100,"93.63"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,高橋 真紀,10387,18.01.95 00:00,15.02.95 00:00,13.01.95 00:00,トマト,68,冷凍やきおにぎり,0,1,0,0,"93.63"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,高橋 真紀,10387,18.01.95 00:00,15.02.95 00:00,13.01.95 00:00,トマト,48,コーンフレークプレーン,0,1,0,0,"93.63"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,高橋 真紀,10387,18.01.95 00:00,15.02.95 00:00,13.01.95 00:00,トマト,36,牛乳マイルド,0,1,0,0,"93.63"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,高橋 真紀,10387,18.01.95 00:00,15.02.95 00:00,13.01.95 00:00,トマト,61,もめんどうふ特上,0,1,0,0,"93.63"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,住吉,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,田中 秀樹,10431,02.03.95 00:00,16.03.95 00:00,27.02.95 00:00,トマト,27,メロンミルクキャンディー,0,1,0,0,"44.17"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,住吉,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,田中 秀樹,10431,02.03.95 00:00,16.03.95 00:00,27.02.95 00:00,トマト,6,コーヒービター,0,1,0,0,"44.17"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,住吉,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,田中 秀樹,10431,02.03.95 00:00,16.03.95 00:00,27.02.95 00:00,トマト,35,ローカロリー牛乳,0,1,0,0,"44.17"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,松沢 彩子,10443,15.03.95 00:00,12.04.95 00:00,10.03.95 00:00,アカネコ,71,特選味のり,0,1,0,0,"13.95"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,松沢 彩子,10443,15.03.95 00:00,12.04.95 00:00,10.03.95 00:00,アカネコ,61,もめんどうふ特上,0,1,0,0,"13.95"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,松沢 彩子,10443,15.03.95 00:00,12.04.95 00:00,10.03.95 00:00,アカネコ,76,ふりかけ鮭風味,0,1,0,0,"13.95"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,森上 偉久馬,10471,11.04.95 00:00,09.05.95 00:00,29.03.95 00:00,ペンギン,66,冷凍ポテトコロッケ,150,1,0,150,"45.59"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,森上 偉久馬,10471,11.04.95 00:00,09.05.95 00:00,29.03.95 00:00,ペンギン,15,ピュアデミグラスソース,200,1,0,200,"45.59"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,田中 秀樹,10493,03.05.95 00:00,31.05.95 00:00,05.05.95 00:00,ペンギン,28,小倉あんぱん,90,100,0,9000,"10.64"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,田中 秀樹,10493,03.05.95 00:00,31.05.95 00:00,05.05.95 00:00,ペンギン,54,ベタープレスハム,250,50,0,12500,"10.64"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,田中 秀樹,10493,03.05.95 00:00,31.05.95 00:00,05.05.95 00:00,ペンギン,45,極上マカロニ,1500,50,0,75000,"10.64"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,古田 哲也,10507,16.05.95 00:00,13.06.95 00:00,10.05.95 00:00,アカネコ,84,コーンフレークチョコ,0,1,0,0,"47.45"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,古田 哲也,10507,16.05.95 00:00,13.06.95 00:00,10.05.95 00:00,アカネコ,15,ピュアデミグラスソース,0,1,0,0,"47.45"
酒蔵でん,板野郡藍住町住吉 5-XXX,板野郡,,771-1264,徳島県,6,酒蔵でん,志木市幸町 1-8-40-XXXX,志木市,,353-0005,埼玉県,古田 哲也,10507,16.05.95 00:00,13.06.95 00:00,10.05.95 00:00,アカネコ,23,紅茶バー,0,1,0,0,"47.45"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,松沢 彩子,10318,01.11.94 00:00,29.11.94 00:00,04.11.94 00:00,トマト,9,オタル白ラベル,0,1,0,0,"4.73"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,松沢 彩子,10318,01.11.94 00:00,29.11.94 00:00,04.11.94 00:00,トマト,12,ブラックペッパー,0,1,0,0,"4.73"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,東海 誠一,10355,16.12.94 00:00,13.01.95 00:00,16.12.94 00:00,アカネコ,15,ピュアデミグラスソース,0,1,0,0,"41.95"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,東海 誠一,10355,16.12.94 00:00,13.01.95 00:00,16.12.94 00:00,アカネコ,32,パルメザンチーズ,0,1,0,0,"41.95"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,東海 誠一,10355,16.12.94 00:00,13.01.95 00:00,16.12.94 00:00,アカネコ,40,ココナッツミルク,0,1,0,0,"41.95"
寿ストアー,大田区大森東 1-35-X,大田区,大森東,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,正門 恵子,10377,09.01.95 00:00,06.02.95 00:00,09.01.95 00:00,ペンギン,54,ベタープレスハム,0,1,0,0,"22.21"
寿ストアー,大田区大森東 1-35-X,大田区,大森東,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,正門 恵子,10377,09.01.95 00:00,06.02.95 00:00,09.01.95 00:00,ペンギン,61,もめんどうふ特上,0,1,0,0,"22.21"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,松沢 彩子,10467,06.04.95 00:00,04.05.95 00:00,11.04.95 00:00,トマト,29,インドカレーパン,0,1,0,0,"4.93"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,松沢 彩子,10467,06.04.95 00:00,04.05.95 00:00,11.04.95 00:00,トマト,15,ピュアデミグラスソース,0,1,0,0,"4.93"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,松沢 彩子,10467,06.04.95 00:00,04.05.95 00:00,11.04.95 00:00,トマト,73,やきいかするめくん,0,1,0,0,"4.93"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,田中 秀樹,10499,09.05.95 00:00,06.06.95 00:00,25.04.95 00:00,トマト,72,北海道昆布,0,1,0,0,"102.02"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,田中 秀樹,10499,09.05.95 00:00,06.06.95 00:00,25.04.95 00:00,トマト,71,特選味のり,0,1,0,0,"102.02"
寿ストアー,大田区大森東 1-35-X,大田区,,143-0012,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,田中 秀樹,10499,09.05.95 00:00,06.06.95 00:00,25.04.95 00:00,トマト,29,インドカレーパン,0,1,0,0,"102.02"
寿ストアー,野田市日之出町 27-XX,野田市,,270-0234,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,古田 哲也,10523,01.06.95 00:00,29.06.95 00:00,19.05.95 00:00,トマト,45,極上マカロニ,0,1,0,0,"77.63"
寿ストアー,野田市日之出町 27-XX,野田市,,270-0234,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,古田 哲也,10523,01.06.95 00:00,29.06.95 00:00,19.05.95 00:00,トマト,77,大陸サーモン,0,1,0,0,"77.63"
寿ストアー,野田市日之出町 27-XX,野田市,,270-0234,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,古田 哲也,10523,01.06.95 00:00,29.06.95 00:00,19.05.95 00:00,トマト,72,北海道昆布,0,1,0,0,"77.63"
寿ストアー,成田市台方 XXX,成田市,台方,286-0003,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,正門 恵子,10542,20.06.95 00:00,18.07.95 00:00,01.06.95 00:00,ペンギン,3,果汁100% レモン,140,1,0,140,"10.95"
寿ストアー,成田市台方 XXX,成田市,台方,286-0003,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,正門 恵子,10542,20.06.95 00:00,18.07.95 00:00,01.06.95 00:00,ペンギン,59,ミックスハム,0,1,0,0,"10.95"
寿ストアー,成田市台方 XXX,成田市,台方,286-0003,東京都,7,寿ストアー,練馬区東大泉 1-26-31-XXX,練馬区,大泉,178-0063,東京都,正門 恵子,10542,20.06.95 00:00,18.07.95 00:00,01.06.95 00:00,ペンギン,42,バタートースト,0,1,0,0,"10.95"
商店せんしょう,伊丹市池尻 5-XX,伊丹市,,664-0027,兵庫県,20,商店せんしょう,札幌市手稲区前田 4-9-3-XX,札幌市,手稲区前田,006-0814,北海道,松沢 彩子,10262,22.08.94 00:00,19.09.94 00:00,25.08.94 00:00,ペンギン,56,特製サラミ,"30.4",2,0,"60.8","48.29"
商店せんしょう,伊丹市池尻 5-XX,伊丹市,,664-0027,兵庫県,20,商店せんしょう,札幌市手稲区前田 4-9-3-XX,札幌市,手稲区前田,006-0814,北海道,松沢 彩子,10262,22.08.94 00:00,19.09.94 00:00,25.08.94 00:00,ペンギン,5,コーヒーマイルド,17,12,0.2,"163.2","48.29"
商店せんしょう,伊丹市池尻 5-XX,伊丹市,,664-0027,兵庫県,20,商店せんしょう,札幌市手稲区前田 4-9-3-XX,札幌市,手稲区前田,006-0814,北海道,松沢 彩子,10262,22.08.94 00:00,19.09.94 00:00,25.08.94 00:00,ペンギン,7,コーヒーミルク,24,15,0,360,"48.29"
商店せんしょう,伊丹市池尻 5-XX,伊丹市,,664-0027,兵庫県,20,商店せんしょう,札幌市手稲区前田 4-9-3-XX,札幌市,手稲区前田,006-0814,北海道,高橋 真紀,10324,08.11.94 00:00,06.12.94 00:00,18.11.94 00:00,アカネコ,1,果汁100% オレンジ,250,5,0,1250,"214.27"
商店せんしょう,伊丹市池尻 5-XX,伊丹市,,664-0027,兵庫県,20,商店せんしょう,札幌市手稲区前田 4-9-3-XX,札幌市,手稲区前田,006-0814,北海道,高橋 真紀,10324,08.11.94 00:00,06.12.94 00:00,18.11.94 00:00,アカネコ,69,乾燥バナナ,100,5,0,500,"214.27"
商店せんしょう,伊丹市池尻 5-XX,伊丹市,,664-0027,兵庫県,20,商店せんしょう,札幌市手稲区前田 4-9-3-XX,札幌市,手稲区前田,006-0814,北海道,高橋 真紀,10324,08.11.94 00:00,06.12.94 00:00,18.11.94 00:00,アカネコ,40,ココナッツミルク,100,5,0,500,"214.27"
商店せんしょう,伊丹市池尻 5-XX,伊丹市,,664-0027,兵庫県,20,商店せんしょう,札幌市手稲区前田 4-9-3-XX,札幌市,手稲区前田,006-0814,北海道,正門 恵子,10376,09.01.95 00:00,06.02.95 00:00,02.01.95 00:00,トマト,10,バードワイン,2500,10,0,25000,"20.39"
商店せんしょう,伊丹市池尻 5-XX,伊丹市,,664-0027,兵庫県,20,商店せんしょう,札幌市手稲区前田 4-9-3-XX,札幌市,手稲区前田,006-0814,北海道,正門 恵子,10376,09.01.95 00:00,06.02.95 00:00,02.01.95 00:00,トマト,8,ピリピリ ビール,500,10,0,5000,"20.39"
商店せんしょう,伊丹市池尻 5-XX,伊丹市,,664-0027,兵庫県,20,商店せんしょう,札幌市手稲区前田 4-9-3-XX,札幌市,手稲区前田,006-0814,北海道,森上 偉久馬,10462,03.04.95 00:00,01.05.95 00:00,22.03.95 00:00,アカネコ,15,ピュアデミグラスソース,110,5,0,550,"6.17"
